,GDP,CPI,PPI,Interest,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Diluted EPS,MA30,MA7,Walmart,S&P500
2020-12-22,0.07242124517963511,0.013204191315779434,0.007537688442211143,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,46.32728017171224,45.51444353376116,45.00041580200195,3687.260009765625
2020-12-23,0.07242124517963511,0.013204191315779434,0.007537688442211143,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,46.2701421101888,45.45292009626116,44.69459533691406,3690.010009765625
2020-12-24,0.07242124517963511,0.013204191315779434,0.007537688442211143,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,46.195658620198564,45.35439682006836,44.78196716308594,3703.06005859375
2020-12-25,0.07242124517963511,0.013204191315779434,0.007537688442211143,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,46.11963043212891,45.23848451886858,44.78196716308594,3703.06005859375
2020-12-26,0.07242124517963511,0.013204191315779434,0.007537688442211143,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,46.038731257120766,45.129259381975444,44.78196716308594,3703.06005859375
2020-12-27,0.07242124517963511,0.013204191315779434,0.007537688442211143,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.95783208211263,45.02003424508231,44.78196716308594,3703.06005859375
2020-12-28,0.07242124517963511,0.013204191315779434,0.007537688442211143,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.879316584269205,44.91080910818918,45.31873321533203,3735.360107421875
2020-12-29,0.07242124517963511,0.013204191315779434,0.007537688442211143,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.81869328816732,44.877373286655974,45.0316276550293,3727.0400390625
2020-12-30,0.07242124517963511,0.013204191315779434,0.007537688442211143,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.748499806722,44.881832122802734,44.994178771972656,3732.0400390625
2020-12-31,0.07242124517963511,0.013204191315779434,0.007537688442211143,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.664724604288736,44.92462975638254,44.98481750488281,3756.070068359375
2021-01-01,0.07242124517963511,0.013204191315779434,0.007537688442211143,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.582191975911456,44.95360837663923,44.98481750488281,3756.070068359375
2021-01-02,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.52163213094075,44.982586996895925,44.98481750488281,3756.070068359375
2021-01-03,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.473716735839844,45.01156561715262,44.98481750488281,3756.070068359375
2021-01-04,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.42984339396159,45.04054423740932,45.727542877197266,3700.64990234375
2021-01-05,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.41072756449382,45.09894561767578,45.484127044677734,3726.860107421875
2021-01-06,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.383497873942055,45.16358838762556,45.76811599731445,3748.139892578125
2021-01-07,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.37402610778808,45.27415084838867,45.764984130859375,3803.7900390625
2021-01-08,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.350561650594074,45.38560322352818,45.75873565673828,3824.679931640625
2021-01-09,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.339118830362956,45.49616295950754,45.75873565673828,3824.679931640625
2021-01-10,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.33485361735026,45.60672269548689,45.75873565673828,3824.679931640625
2021-01-11,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.33100420633952,45.71728243146624,45.964717864990234,3799.610107421875
2021-01-12,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.33402086893717,45.75116457257952,46.488983154296875,3801.18994140625
2021-01-13,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.354513041178386,45.89471544538225,46.01464080810547,3809.840087890625
2021-01-14,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.37323710123698,45.92993327549526,45.86484909057617,3795.5400390625
2021-01-15,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.38769607543945,45.94419969831194,45.13773727416992,3768.25
2021-01-16,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.379478708902994,45.85548564365932,45.13773727416992,3768.25
2021-01-17,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.364291508992515,45.766771589006694,45.13773727416992,3768.25
2021-01-18,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.350664647420246,45.678057534354075,45.13773727416992,3768.25
2021-01-19,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.33703778584798,45.55991744995117,44.74763870239258,3798.909912109375
2021-01-20,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.310407638549805,45.31115395682199,45.40922164916992,3851.85009765625
2021-01-21,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.09,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.30562222798665,45.22466550554548,45.20326232910156,3853.070068359375
2021-01-22,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.08,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.31238377888997,45.130153111049104,45.665130615234375,3841.469970703125
2021-01-23,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.08,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.34473495483398,45.20549501691546,45.665130615234375,3841.469970703125
2021-01-24,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.08,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.37417373657227,45.28083692278181,45.665130615234375,3841.469970703125
2021-01-25,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.08,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.403612518310545,45.35617882864816,45.62455749511719,3855.360107421875
2021-01-26,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.08,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.43169886271159,45.42572457449777,46.03336715698242,3849.6201171875
2021-01-27,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.08,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.47341219584147,45.6094000680106,44.8880729675293,3750.77001953125
2021-01-28,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.08,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.45905685424805,45.534950256347656,44.85999298095703,3787.3798828125
2021-01-29,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.453335698445635,45.48591177804129,43.84263610839844,3714.239990234375
2021-01-30,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.414950942993165,45.225555419921875,43.84263610839844,3714.239990234375
2021-01-31,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,0.6,45.37687822977702,44.96519906180246,43.84263610839844,3714.239990234375
2021-02-01,0.11190010590273003,0.013553199782346148,0.02759658805820364,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,45.338805516560875,44.704842703683035,43.461917877197266,3773.860107421875
2021-02-02,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.08,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,45.28804219563802,44.39589418683733,43.93001937866211,3826.31005859375
2021-02-03,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.08,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,45.25288225809733,44.095415932791575,44.064212799072266,3830.169921875
2021-02-04,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.08,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,45.19743792215983,43.977721623011995,44.47926330566406,3871.739990234375
2021-02-05,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.08,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,45.16394246419271,43.92333166939871,45.050350189208984,3886.830078125
2021-02-06,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.08,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,45.14001693725586,44.09586225237165,45.050350189208984,3886.830078125
2021-02-07,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.08,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,45.11619580586751,44.268392835344585,45.050350189208984,3886.830078125
2021-02-08,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.08,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,45.09258295694987,44.440923418317524,45.259437561035156,3915.590087890625
2021-02-09,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,45.0759396870931,44.69771194458008,45.50908660888672,3911.22998046875
2021-02-10,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.08,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,45.06761805216471,44.92329297746931,44.978572845458984,3909.8798828125
2021-02-11,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.08,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,45.03474655151367,45.05391584123884,44.944252014160156,3916.3798828125
2021-02-12,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.08,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,44.983255513509114,45.12034279959543,45.08468246459961,3934.830078125
2021-02-13,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.08,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,44.95225690205892,45.12524741036551,45.08468246459961,3934.830078125
2021-02-14,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.08,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,44.9262513478597,45.1301520211356,45.08468246459961,3934.830078125
2021-02-15,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.08,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,44.924482854207355,45.13505663190569,45.08468246459961,3934.830078125
2021-02-16,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.08,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,44.92271436055501,45.11009161812918,45.45603942871094,3932.590087890625
2021-02-17,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.08,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,44.93332443237305,45.102513449532644,45.93662643432617,3931.330078125
2021-02-18,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.08,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,44.95995407104492,45.23937824794224,42.9594841003418,3913.969970703125
2021-02-19,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,44.90034891764323,44.95583997453962,43.17169952392578,3906.7099609375
2021-02-20,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,44.82576484680176,44.682556697300505,43.17169952392578,3906.7099609375
2021-02-21,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,44.75804608662923,44.40927342006138,43.17169952392578,3906.7099609375
2021-02-22,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,44.67493171691895,44.135990142822266,42.968849182128906,3876.5
2021-02-23,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,44.585055669148765,43.83372824532645,42.27605056762695,3881.3701171875
2021-02-24,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,44.472086334228514,43.37944412231445,41.57077407836914,3925.429931640625
2021-02-25,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,44.33696022033691,42.755750928606304,41.17755889892578,3829.340087890625
2021-02-26,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,44.17509994506836,42.501190185546875,40.5440673828125,3811.14990234375
2021-02-27,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,44.030299758911134,42.12581416538784,40.5440673828125,3811.14990234375
2021-02-28,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,43.88643557230632,41.75043814522879,40.5440673828125,3811.14990234375
2021-03-01,0.11190010590273003,0.01667502410800381,0.07066598881545505,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,43.77648328145345,41.37506212506975,40.9965705871582,3901.820068359375
2021-03-02,0.11190010590273003,0.02623645747764214,0.11341273951320563,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,43.68161443074544,41.09330804007394,40.60336685180664,3870.2900390625
2021-03-03,0.11190010590273003,0.02623645747764214,0.11341273951320563,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,43.57363878885905,40.85435322352818,39.81694793701172,3819.719970703125
2021-03-04,0.11190010590273003,0.02623645747764214,0.11341273951320563,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,43.45213979085286,40.60380663190569,39.7982177734375,3768.469970703125
2021-03-05,0.11190010590273003,0.02623645747764214,0.11341273951320563,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,43.31441307067871,40.40675789969308,40.29440689086914,3841.93994140625
2021-03-06,0.11190010590273003,0.02623645747764214,0.11341273951320563,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,43.18875287373861,40.37109211512974,40.29440689086914,3841.93994140625
2021-03-07,0.11190010590273003,0.02623645747764214,0.11341273951320563,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,43.04925765991211,40.335426330566406,40.29440689086914,3841.93994140625
2021-03-08,0.11190010590273003,0.02623645747764214,0.11341273951320563,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,42.890726216634114,40.29976054600307,39.907440185546875,3821.35009765625
2021-03-09,0.11190010590273003,0.02623645747764214,0.11341273951320563,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,42.71929588317871,40.144170488630024,40.22263717651367,3875.43994140625
2021-03-10,0.11190010590273003,0.02623645747764214,0.11341273951320563,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,42.55837211608887,40.08978053501674,41.249351501464844,3898.81005859375
2021-03-11,0.11190010590273003,0.02623645747764214,0.11341273951320563,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,42.42470258076985,40.2944096156529,41.23373031616211,3939.340087890625
2021-03-12,0.11190010590273003,0.02623645747764214,0.11341273951320563,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,42.2821907043457,40.499482836042134,41.854759216308594,3943.340087890625
2021-03-13,0.11190010590273003,0.02623645747764214,0.11341273951320563,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,42.178063583374026,40.72239031110491,41.854759216308594,3943.340087890625
2021-03-14,0.11190010590273003,0.02623645747764214,0.11341273951320563,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,42.075080490112306,40.94529778616769,41.854759216308594,3943.340087890625
2021-03-15,0.11190010590273003,0.02623645747764214,0.11341273951320563,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,41.96741638183594,41.16820526123047,41.63943099975586,3968.93994140625
2021-03-16,0.11190010590273003,0.02623645747764214,0.11341273951320563,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,41.85257466634115,41.41563252040318,41.626949310302734,3962.7099609375
2021-03-17,0.11190010590273003,0.02623645747764214,0.11341273951320563,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,41.73731689453125,41.6162485395159,41.280548095703125,3974.1201171875
2021-03-18,0.11190010590273003,0.02623645747764214,0.11341273951320563,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,41.61051241556803,41.62070519583566,40.741554260253906,3915.4599609375
2021-03-19,0.11190010590273003,0.02623645747764214,0.11341273951320563,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,41.4533629099528,41.55039433070591,41.28368377685547,3913.10009765625
2021-03-20,0.11190010590273003,0.02623645747764214,0.11341273951320563,0.07,25.79,8.05,14.09,10.88,25.51,6.35,4.29,15.78,5.28,3.86,3.81,3.81,26.9,29.79,18.11,-0.25,41.298264821370445,41.46881212506975,41.28368377685547,3913.10009765625
